time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
10.700000000000001,0.0035778709010018854,-0.002771275247054237,0.0038708197587857492,-8.427094426716551e-05,-6.025454184410886e-05,-0.0024244141281624483,-4.586497617245472e-06,-2.8365873773059553e-05,0.7703696658946331,-0.003152620701402667,0.11676018552742429,0.013805371391442806
10.705,0.0035735825630646913,0.0010319327727548171,0.003870364843351126,-9.633510891153626e-05,-7.081204176932603e-05,-0.0017803079894773914,-4.566795741970403e-06,3.3756085721423585e-05,0.7411318340628662,-0.0015416811372244155,0.1385836698256005,0.01084279313619016
10.71,0.0035877034182520556,0.0045446180548271405,0.0038698724019074755,-9.888293343149068e-05,-7.790545532632608e-05,-0.0010453501511338468,-4.276188661108819e-06,7.988025181931991e-05,0.6548496531262878,0.0005442352336354761,0.15257248865571807,0.007743433017375373
10.715,0.0036180919506373795,0.007497646101341623,0.0038693930460098535,-9.131984978522772e-05,-8.119066514444564e-05,-0.00026576025193112416,-3.7890996371014704e-06,0.00011345592441941447,0.5191599738731011,0.002373152345491625,0.15613934663237908,0.005942246264989209
10.72,0.003661387919866706,0.00967891823721833,0.003868971522148686,-7.638141935556389e-05,-8.057688175107265e-05,0.0005053125438807996,-3.1509375499709538e-06,0.00014127992750662246,0.3492585857665255,0.003457631749279391,0.1490138905647201,0.005281547567037775
10.725,0.003713387623145619,0.010968216641605981,0.0038686352106283195,-5.779517125381521e-05,-7.622844190652514e-05,0.0012216487246641198,-2.3813024487579674e-06,0.00016582900390185016,0.16610147556686278,0.003874129961276701,0.13413101523983584,0.004361094638534485
10.73,0.0037695580305521126,0.011354562313593568,0.003868395304404414,-3.81007033014985e-05,-6.84996457598704e-05,0.0018542655480608015,-1.506043091646251e-06,0.0001822252573324633,-0.008523812339057746,0.003952825670302307,0.11541581820921187,0.0018930498904430534
10.735,0.0038255705638903514,0.010926400739854469,0.0038682543352125173,-1.8282966232974547e-05,-5.785134962601725e-05,0.002387504820794175,-5.86743262522059e-07,0.00018217248290571715,-0.15740445871854655,0.003956811446280253,0.09440705885227371,-0.002073239598036649
10.74,0.003877723153597882,0.009840145648234495,0.003868212663477749,1.6729068999495098e-06,-4.481405851217823e-05,0.0028073428248704003,2.8068624529900363e-07,0.000161454773669124,-0.2707228359757341,0.0040274013998551905,0.07040058752858847,-0.006051252780132747
10.745000000000001,0.003923189778221784,0.008284714914148601,0.00386827217986323,2.2314177168915105e-05,-2.9992023782389795e-05,0.0030993173551017604,1.000769127159674e-06,0.00012476074327442488,-0.3447801853253506,0.004244577192409241,0.04388315722063105,-0.008209562766537039
10.75,0.003960121102697834,0.006459869761307745,0.003868438441847758,4.455403626704694e-05,-1.404428873423029e-05,0.0032579303449843606,1.5212267715496136e-06,8.380789739260947e-05,-0.37831009207471256,0.004680105887747629,0.017791560113455368,-0.007758622298177809
10.755,0.0039876813067414784,0.004570859601249876,0.003868722526541631,6.970297413312573e-05,2.3788342778678396e-06,0.003292089790771655,1.851558611373046e-06,5.022088797186983e-05,-0.37033555713347893,0.0054280586933989905,-0.005180968583335666,-0.005512255839444494
10.76,0.004006068401000611,0.002824550515251797,0.0038691433886757936,9.96423694367715e-05,1.8698364583137215e-05,0.003219961807950651,2.0441745423901726e-06,2.8778309527920033e-05,-0.3216915046521833,0.006631011947470303,-0.024001182563594597,-0.0031921939135942518
