time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
33.56,-2.803713250250724e-05,0.010373027238411136,1.0414576362958512e-05,-1.5318386694267242e-05,-2.4240642826284246e-05,0.0017594511064416975,-5.540495884548959e-07,0.00014901645640998101,0.08373391942931063,0.0029675330279404456,0.05946438215926998,0.0011927740749479165
33.58,0.00015472039964140394,0.006074053395843436,1.069532425911272e-05,4.1857105632587044e-05,1.6335255944576763e-05,0.0019496442478315098,2.0937991592775263e-06,8.770381668247091e-05,-0.4533294022289916,0.0024604836650841014,-0.042758489692256624,-0.006933247825659933
33.6,0.00017481802683907491,-0.004098589170450089,1.180452216592436e-05,5.5957090093015676e-05,3.898937688209015e-05,8.452492236661124e-05,2.338249095083161e-06,-5.998163363524196e-05,-0.46275560836271856,-0.0012700899798566974,-0.11206647218985998,-0.006253999910641669
33.62,2.6638410950438163e-05,-0.009152950202433376,1.2502760793200863e-05,8.956082760365798e-06,1.9850841232552467e-05,-0.001781404204190765,2.0250728976464922e-07,-0.00013360760246119825,-0.0023083364518968917,-0.002792382809315506,-0.050232974276609096,-0.00017733372210019388
33.64,-0.00012363648273511305,-0.004421355295198533,1.2159133881293255e-05,-3.9964667258470095e-05,-1.7562858885703643e-05,-0.0015875395262251303,-1.9640344219960946e-06,-6.154489681538307e-05,0.42452690311659486,-0.0017693099899628905,0.059417051359616294,0.006109256349452946
33.660000000000004,-0.0001210857554599273,0.00450284370447397,1.1210151696375096e-05,-4.442597826987807e-05,-3.309419770637781e-05,0.0001311447303407869,-1.914664779147278e-06,6.527862001873589e-05,0.3733653266094572,0.0012648685049934658,0.08922798747506246,0.0056503110334125695
33.68,1.6527315873701107e-05,0.007714930509096911,1.068139945848956e-05,-5.660779178626842e-06,-1.5490610212285113e-05,0.0014108098668968922,1.109007582591149e-07,0.00011211694632345316,-0.08014804235243131,0.002147674883793675,0.025611964914856386,-0.0015270447446588042
33.7,0.0001263156819115883,0.0021353671417046536,1.094095512883002e-05,2.723882246683007e-05,1.1614301773024215e-05,0.0010155886131569473,1.6867933560948308e-06,3.159021914948708e-05,-0.41110422808789093,0.0008235923266477852,-0.057988153422732995,-0.005793498122944288
33.72,8.914839757594281e-05,-0.005317879188533545,1.149585902631082e-05,2.081608564442747e-05,1.7875171922467494e-05,-0.0004277124080855093,1.136798709357947e-06,-7.957519952181102e-05,-0.25493787822896213,-0.0013250112488404535,-0.06955569644841152,-0.003674926588861198
33.74,-4.002585323531153e-05,-0.0061093869516399965,1.1592782581568403e-05,-1.2090023754041897e-05,-5.18133595501062e-07,-0.001175100163266073,-7.452266040370916e-07,-8.804633321886615e-05,0.18163539062936654,-0.0016277419548920463,2.5709660654593363e-05,0.0024524308100333132
33.76,-0.00010500386152833249,0.00030531285511373527,1.110854132465868e-05,-3.070517452912376e-05,-1.8738914611098147e-05,-0.0004304478175076134,-1.7025088212691643e-06,4.69031874629155e-06,0.3858861805555074,2.9165515555779948e-05,0.06399038503031562,0.005909237745205659
33.78,-3.1969435062033794e-05,0.0061230732825203185,1.0623549231123353e-05,-1.2617987382153684e-05,-1.4712937224574527e-05,0.0007752588512319624,-6.180315902204568e-07,8.881628063547926e-05,0.12958541130149698,0.0015472490027184655,0.04679183659842087,0.0016896527527312521
33.8,8.789835290843535e-05,0.004512043906045711,1.0694530864877066e-05,1.8957557067741106e-05,5.998351677272666e-06,0.0010725837427236922,1.1259786929927356e-06,6.674339516788556e-05,-0.2663460693632002,0.0013201663900959022,-0.019112360634173837,-0.003902800326299971
33.82,0.00011316328580515481,-0.002203658941711575,1.12286771813595e-05,2.8119523802757966e-05,1.934110157325688e-05,0.0001053482313666885,1.4819352382270373e-06,-3.344043655198775e-05,-0.3307397977085765,-0.0005282089838950612,-0.06522306297990504,-0.0046437508547800405
33.84,1.972486870410376e-05,-0.00606287644678271,1.158208290255449e-05,3.5340388297455598e-06,9.490253414937395e-06,-0.0009778286712532338,1.2653224980035528e-07,-8.822057040579713e-05,-0.015508039145152792,-0.0016323981305440619,-0.03223990058907503,-0.00043115557935169413
33.86,-8.040219441427631e-05,-0.002905743229511023,1.1340305470056908e-05,-2.561951180210753e-05,-1.207618374275538e-05,-0.0009571404448368877,-1.3358394733729566e-06,-4.087659076727746e-05,0.2914030836166304,-0.0010086925338976052,0.03287673541873996,0.004451841255008825
33.88,-7.64167133039328e-05,0.0031535002062456846,1.0743281567947386e-05,-2.801724877562083e-05,-2.1666771277928083e-05,8.376347186639451e-05,-1.2567368217551384e-06,4.540046789681115e-05,0.24747475137425345,0.0007692398802703679,0.05824854348019847,0.003544782910253827
33.9,1.715647266906309e-05,0.005151598696844599,1.0410825989085714e-05,-2.8626906584078353e-06,-9.803637815128143e-06,0.0009671052814214097,1.1328494760201406e-07,7.568981591259206e-05,-0.061493855436461665,0.001463949180723608,0.018977263442624518,-0.0010779335022539742
33.92,8.952521797999168e-05,0.0013608231878139668,1.0606755761231385e-05,1.930309623709819e-05,8.800058759924956e-06,0.0006896608032433184,1.1485697969654427e-06,1.9170982002484995e-05,-0.27409913058520313,0.0005400460821297908,-0.04084922675133762,-0.0037654789428782157
33.94,6.389379769163397e-05,-0.003542322362374973,1.0999317013845438e-05,1.5283544384027236e-05,1.315940969582196e-05,-0.00026495148269891977,7.753740009478084e-07,-5.28225376298064e-05,-0.16276153835446425,-0.0008361706704077146,-0.044350123691403495,-0.0025443460838642587
33.96,-2.0989625242698082e-05,-0.003995642369182912,1.1092528079843432e-05,-7.0546200572634454e-06,8.28004403841977e-07,-0.0008325760408556598,-4.704382433344295e-07,-5.665364648985221e-05,0.11637804357022884,-0.001157096578686834,-0.004821916546339523,0.0017944082030785374
33.980000000000004,-6.509947854786031e-05,-1.590238977367577e-05,1.0768721478996537e-05,-2.1955852347001493e-05,-1.3274388671689922e-05,-0.00042556327875838243,-1.102805847465918e-06,-6.597769367327912e-07,0.23429228670357571,-0.0001631424932787677,0.03968263100200506,0.0035207262406273393
34.0,-2.483712040817694e-05,0.0035397666907870657,1.0383590882042287e-05,-1.2790080770107307e-05,-1.3041643600494987e-05,0.00043094413854438067,-4.987451694538292e-07,5.20596866401009e-05,0.08664029501069033,0.0009360217656961146,0.034836920896077574,0.0010074778110246013
34.02,4.7263842259286016e-05,0.0029043230060252227,1.0334542882814134e-05,7.794989332886963e-06,1.4485359827135326e-07,0.0007439061767718992,5.369548374125475e-07,4.233395319486263e-05,-0.13805478319098466,0.0009169278895879716,-0.007062115586300504,-0.0018358750554220982
34.04,7.050011133033049e-05,-0.0007450038984540749,1.0616011118429865e-05,1.701365201012638e-05,1.0950038322622062e-05,0.00023649185564135068,8.716593300317397e-07,-1.2396365292618143e-05,-0.1868883336254449,-6.468891982600614e-05,-0.03654417982525877,-0.0027867672101863777
34.06,2.5963480850904388e-05,-0.003199446577847179,1.087032529502512e-05,5.46644014098116e-06,7.820452371720275e-06,-0.0005151453022979144,2.1901309048498458e-07,-4.5235171075822836e-05,-0.0371865793521044,-0.0009311589699401325,-0.027120127706125752,-0.0005609327200092945
34.08,-3.2701279733005074e-05,-0.002083808982353173,1.07929808564118e-05,-1.231894376499168e-05,-4.977519398207959e-06,-0.0006193228676509489,-6.328903791036812e-07,-3.05521913493059e-05,0.13454349006945168,-0.0006758968556189016,0.015371874748229892,0.00212626822305835
34.1,-4.280217668901062e-05,0.0011443001296916407,1.0472207611789472e-05,-1.6533036681773815e-05,-1.2233345712426444e-05,-4.65368522290302e-05,-7.638060839991976e-07,1.6697071665119758e-05,0.15467293159640133,0.00026853060938509773,0.03344660989451687,0.002038927789095004
34.12,2.554436853684602e-06,0.0028583381251953348,1.024043861023586e-05,-5.059811990982476e-06,-7.490121795932293e-06,0.0004485748697356205,-1.080109901997799e-07,4.269683963060227e-05,-0.0012436774022636034,0.0007383508180096636,0.012275647353481987,0.00010287964248047177
34.14,4.7820951497681744e-05,0.0011693918395475232,1.0274057768361755e-05,7.117051680745947e-06,1.8462384472987697e-06,0.00038466562704780394,5.55552091701558e-07,1.5874903565603795e-05,-0.14760259714638196,0.0003544551843894801,-0.01736668584742682,-0.0021419715205892483
34.160000000000004,4.068947157194614e-05,-0.0017510996026156244,1.0438143691268083e-05,6.81030413769434e-06,5.166276857681261e-06,-7.931900914684317e-05,4.512921883953775e-07,-2.5198831344622888e-05,-0.10959970034237351,-0.00037447476109571994,-0.02503325485599673,-0.001754953072491714
34.18,-5.931803820563738e-06,-0.0023549083960392493,1.0471609688721049e-05,-4.2220470128818285e-06,-3.551896362350945e-07,-0.000401729926342107,-2.422944338179405e-07,-3.433118848388832e-05,0.05360144964066387,-0.0005976837386283997,-0.0040558327156944825,0.000996583412522822
34.2,-3.373972081013233e-05,-0.0001240909818841493,1.0292130110840727e-05,-1.1951977156140008e-05,-7.3294063320586e-06,-0.0002097174943156827,-6.372191690876903e-07,-2.347859585939022e-06,0.1420248217155342,-7.794004781549465e-05,0.02113413713263552,0.00194597556486888
