time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
0.05,5.050191313100672e-07,8.404592517367987e-06,6.657286160755043e-09,1.950666228028152e-07,1.593201944620614e-07,4.114119959423936e-08,7.220148027435567e-09,9.9025995053752e-08,-0.0010570416255774953,1.6912260477401415e-07,-6.573967659186382e-05,-1.8058252048533326e-05
0.055,5.330358416472791e-07,2.633337463318345e-06,7.63156557041497e-09,1.9408952913565214e-07,1.5869747393857958e-07,-2.8355822259359406e-07,7.503117778472675e-09,1.600716870502067e-08,-0.001231452007744217,-5.79657090314506e-07,-6.771474399974131e-05,-1.4812611005631296e-05
0.06,5.306497852877659e-07,-3.6679249696392324e-06,8.591111741090888e-09,1.8898701969397014e-07,1.5637385112030823e-07,-6.525132989158067e-07,7.407741835438533e-09,-5.2355029924137874e-08,-0.001264356894368568,-1.497988505649198e-06,-8.337645581907683e-05,-1.2760576831677536e-05
0.065,4.971671465731233e-07,-9.77366046917059e-06,9.513123855605649e-09,1.7907729651479253e-07,1.5200022242907536e-07,-1.1077221094074695e-06,6.977572601789232e-09,-1.1773014363738125e-07,-0.0011535781357311441,-2.5066686685492e-06,-0.0001028986830328486,-1.3744071169267036e-05
0.07,4.3506280653782383e-07,-1.500821436340834e-05,1.0373625023413854e-08,1.643421124846328e-07,1.452013096281478e-07,-1.6236040776034587e-06,6.203538312350649e-09,-1.91686562011411e-07,-0.0009176894022842467,-3.4735545329563268e-06,-0.00010786806535187143,-1.618682630683476e-05
0.075,3.499234546639504e-07,-1.8828047296383772e-05,1.1150004376694676e-08,1.4545452163281533e-07,1.3581331790227245e-07,-2.135664876641967e-06,5.047753599011099e-09,-2.725150752462136e-07,-0.0005929869586392402,-4.157973069805684e-06,-9.889851877236887e-05,-1.6024967860947103e-05
0.08,2.4993029476393406e-07,-2.0878109366392626e-05,1.1826136031800677e-08,1.2444642677141526e-07,1.242342460485982e-07,-2.484523786026682e-06,3.5187625055390792e-09,-3.389488078491076e-07,-0.00021681159036050123,-4.2849384846182295e-06,-4.3220338568251725e-05,-9.678898631585361e-06
0.085,1.444760310461662e-07,-2.0973904189120055e-05,1.2397541797578646e-08,1.0405797164730207e-07,1.1159129127206162e-07,-2.5262977432107874e-06,1.7564145816274306e-09,-3.6048975157934043e-07,0.00018314436315523767,-3.7481410860426163e-06,2.4028476770279524e-05,2.272319536181946e-06
0.09,4.358450508006291e-08,-1.9040709522704344e-05,1.287546620023686e-08,8.760744148086429e-08,9.973749894814113e-08,-2.148777383021367e-06,3.180883535020967e-11,-3.189563420047794e-07,0.0005912557238189129,-2.6924277402366674e-06,0.0001225928474381229,1.488994711442558e-05
0.095,-4.259417008637453e-08,-1.5088232633740684e-05,1.3286810535853076e-08,7.794114071617554e-08,9.079577415045594e-08,-1.349770328226035e-06,-1.3552416727909493e-09,-2.2464267934205722e-07,0.0009891942722338935,-1.0737444310985742e-06,0.00019475430486301577,2.2365095843927142e-05
0.1,-1.0424899826437708e-07,-9.248088598393826e-06,1.367010713742739e-08,7.680260901969209e-08,8.663699628273834e-08,-2.522878284457152e-07,-2.2051985106506776e-09,-1.0939001051970625e-07,0.0013413918021180748,6.833893298797514e-07,0.00023897252798462645,2.239180879827218e-05
0.105,-1.3270965843722896e-07,-1.8628818995358632e-06,1.4071122730013744e-08,8.519638094033591e-08,8.84801184525618e-08,1.0233801555543963e-06,-2.490598821925794e-09,-5.194033846856485e-09,0.0015989303254589696,2.6439771413160885e-06,0.0002660585578061872,1.827520622704664e-05
0.11,-1.2153830782718693e-07,6.481281557526954e-06,1.4539316328883701e-08,1.0375610734865653e-07,9.700873910495908e-08,2.402166875638273e-06,-2.2971136707011867e-09,8.025189483384218e-08,0.0017151610042417784,4.7009610810806495e-06,0.00028783472698027843,1.620288738047271e-05
0.115,-6.786227976387822e-08,1.4972496877432028e-05,1.5122673713146076e-08,1.308229839422625e-07,1.1216743211851142e-07,3.6123835953293406e-06,-1.6817378147142318e-09,1.673465376167886e-07,0.0016491798974462377,5.915498829490374e-06,0.00019870535411297077,1.9507710720492232e-05
0.12,2.6623024427925175e-08,2.2638866364296275e-05,1.5854653869233264e-08,1.6262430445253302e-07,1.323027840029431e-07,4.3599608050629555e-06,-5.791809201139903e-10,2.7814914063976403e-07,0.001384464117202244,6.669780036520117e-06,0.00010558630547468448,2.4932656056988647e-05
0.125,1.5542065801438122e-07,2.854502090358618e-05,1.6751938879529992e-08,1.9651677190268386e-07,1.5505249061886557e-07,4.6693266410510616e-06,1.1276429825143243e-09,4.063840939329298e-07,0.0009521964462767408,6.775340344297394e-06,2.5856872165729535e-05,2.5155537669726604e-05
